id,name,level,time,evaluation
4309,Alfabeto,1,0.001736,CORRECT
4310,Primos de Alice,1,0.002228,CORRECT
4311,Multiplicadora de Matriz,1,0.001991,PRESENTATION_ERROR
4312,Índice de plágio,1,0.006113,WRONG_ANSWER
4313,As senhas de Neg,1,0.002381,WRONG_ANSWER
4314,faísca e fumaça,2,0.005477,CORRECT
4315,inverta a ordem,1,0.002192,CORRECT
4316,inverta a ordem de um número de n digitos,3,0.002248,CORRECT
4317,Sorteio de CDs,2,0.002277,CORRECT
4318,Lulu está Adotando!,1,0.002311,CORRECT
4320,Lulupalooza 2.0,1,0.00306,CORRECT
4325,Teclado,3,0.002598,CORRECT
4327,A Fuga (parte 2),1,0.130821,CORRECT
4355,MMC de n números,3,0.002108,CORRECT
4356,Fatores primos,2,0.002608,CORRECT
4359,Biblioteca,1,0.00216,CORRECT
4360,É uma nota válida?,1,0.002292,CORRECT
4362,Restaurante a beira mar,1,0.001967,CORRECT
4367,Print(input()),1,0.002012,CORRECT
4376,Árvore de Natal,3,0.001974,CORRECT
4377,Figuras,3,0.002156,CORRECT
4385,Ônibus,1,0.001988,CORRECT
4386,Lanche na Maratona,1,0.003592,CORRECT
4387,Planetas,1,0.002899,CORRECT
4388,Emplacamento,1,0.002009,CORRECT
4411,Problema Teste,1,0.0015,CORRECT
4413,nunca duvide de uma swiftie.,2,0.002638,CORRECT
4415,Octante mais proximo,1,0.002027,CORRECT
4416,Xupenio Transportes,1,0.002085,CORRECT
4417,Menino epilef - uma ficção sobre o trabalho,1,0.002241,WRONG_ANSWER
4418,AAAAAAAAAAerro,1,0.001476,WRONG_ANSWER
4419,Bebeka e o Mapa para Casa,1,0.002419,CORRECT
4420,Ingressos do Lulupalooza,2,0.00212,CORRECT
4421,Apenas um código,1,0.001731,CORRECT
4422,A Viagem Dos Gêmeos,1,0.008342,CORRECT
4423,Noites de Vinhos,2,0.002264,CORRECT
4424,Prezete no paraíso dos hamsters,1,0.001934,TIME_LIMIT_EXCEEDED
4425,O menino Epilef e mais um emulador,1,0.00568,WRONG_ANSWER
4426,Aposta duvidosa,2,0.001975,CORRECT
4427,Estatistica das notas,1,0.002253,CORRECT
4428,Homem Sino e Ford,2,0.002149,WRONG_ANSWER
4429,RPG da Mia,1,0.002665,CORRECT
4430,Alice no País das Maravilhas,2,0.002146,CORRECT
4431,Gabigol e o óleo de Dendê,2,0.002066,CORRECT
4432,Binários no Lulupalooza,2,0.003819,CORRECT
4433,Ajude a CBF,2,0.002344,CORRECT
4434,Estoque da Epilef,2,0.001699,WRONG_ANSWER
4435,Sapo no Parque,2,0.001825,CORRECT
4436,Compras para o Lulupalooza,1,0.001587,WRONG_ANSWER
4437,Envoltória Convexa por Força Bruta,1,0.001872,CORRECT
4438,Celebridade por força bruta,1,0.001843,CORRECT
4534,Inversões,2,0.006192,CORRECT
4535,Mergesort bottom up,2,0.002162,CORRECT
4541,Interseção de Intervalos,2,0.001972,CORRECT
4543,Posicionamento de números,1,0.00224,CORRECT
4545,Igual à soma de dois elementos,3,0.00211,CORRECT
4546,Ordena vértices de polígono convexo,2,0.002177,CORRECT
4547,Valor total conta de energia,1,0.002056,WRONG_ANSWER
4548,Status da impressão,1,0.001955,WRONG_ANSWER
4549,Administradora de cartão,1,0.002046,CORRECT
4551,Contagem do insertion sort,1,0.002013,CORRECT
4552,I-ésimo Maior,1,0.002276,CORRECT
4553,"Média, Mediana e Moda",1,0.002286,CORRECT
4565,figurinha repetida,1,0.001927,CORRECT
4566,Vozes de Apspsps,1,0.002395,CORRECT
4567,Multi multi,1,0.001835,PRESENTATION_ERROR
4568,Operações com matrizes!,1,0.002007,WRONG_ANSWER
4569,Academia do Saulinho Bigode,2,0.002244,CORRECT
4570,Sapo apoS,2,0.001657,WRONG_ANSWER
4579,A melhor sala,2,0.008376,CORRECT
4583,Terror na última volta,2,0.001812,CORRECT
4594,operações em conta,1,0.002169,CORRECT
4603,Desempenho do insertion sort,1,0.001747,WRONG_ANSWER
4623,Q5 - Alunos em recuperação,1,0.002393,WRONG_ANSWER
4624,Q1 - Preço na semana,1,0.002092,CORRECT
4625,Q2 - Quantas vezes x apareceu?,1,0.003643,CORRECT
4626,Q7 - Computadores Defeituosos,1,0.002139,WRONG_ANSWER
4627,Cálculo da Sequência de Fibonacci,1,0.004899,CORRECT
4628,UPA,1,0.038053,CORRECT
4629,Q6 - Quem é o maior?,1,0.001865,CORRECT
4630,"Q4 - Fora, repetidos!",1,0.001906,CORRECT
4631,"Q9 - Fora, repetidos! v2",1,0.002266,CORRECT
4632,Q8 - Último da fila,1,0.002097,CORRECT
4633,P1 - Média das idades,1,0.002059,CORRECT
4634,P2 - Média de alunos,1,0.001843,WRONG_ANSWER
4635,Cifra de César - Criptografia,1,0.002246,CORRECT
4637,Soma - Inteiros em linha,1,0.002093,CORRECT
4638,Senhas - Validador de Senhas,1,0.002106,CORRECT
4640,Monitoria especial,2,0.002108,CORRECT
4641,Somador de horas,1,0.001897,CORRECT
4643,Força de uma palavra,1,0.002001,CORRECT
4645,Q01 - Quantas letras há na frase,1,0.002007,CORRECT
4646,Q04 - Frase boa,1,0.001968,CORRECT
4647,Q02 - Palavra existe na frase?,1,0.002276,CORRECT
4648,Q08 - Poema de uma letra só,1,0.001698,WRONG_ANSWER
4649,Q03 - Primeira Posição na Frase,1,0.001648,CORRECT
4650,Q12 - Manipulando Verbos,1,0.001507,CORRECT
4651,Q05 - Nomes errados,1,0.002128,WRONG_ANSWER
4652,Q06 - Removendo espaços,1,0.002097,CORRECT
4653,Q07 - Colocando vírgulas,1,0.00159,PRESENTATION_ERROR
4654,Q09 - Números Invasores,1,0.002067,CORRECT
4655,Q10 - Ajude os Números a Invadir,1,0.002067,CORRECT
4656,Q11 - Palavras cruzadas,1,0.002093,CORRECT
4661,O Festival,5,0.041428,WRONG_ANSWER
4662,Victor Hugo e a Task Final,5,0.088176,WRONG_ANSWER
4663,Descanso de Leafar,2,0.003087,WRONG_ANSWER
4664,Boxes of Good Good,2,0.002406,CORRECT
4668,Davi e a maratona de inverno,5,0.064152,WRONG_ANSWER
4669,Epilef e a SpaceY,3,0.002133,CORRECT
4670,A busca por vaga,2,0.002477,CORRECT
4671,Compromisso com a verdade,2,0.002014,WRONG_ANSWER
4672,Registrando os Alunos,2,0.002494,CORRECT
4676,Gerenciador de fila,3,0.001734,PRESENTATION_ERROR
4677,Números de Armstrong,1,0.001862,PRESENTATION_ERROR
4678,A escolha de Poatan,1,0.002068,CORRECT
4679,Adicionando valores,2,0.00272,CORRECT
4680,A enrascada do papai noel,1,0.001934,PRESENTATION_ERROR
4681,Dominó IV,2,0.002033,WRONG_ANSWER
4682,Cadastro de Alunos,3,0.002214,WRONG_ANSWER
4683,Projeção de Polita,2,0.002164,WRONG_ANSWER
4684,Redenção de Polita,1,0.002255,CORRECT
4685,Lista de Tarefas organizada,2,0.001903,CORRECT
4686,Fila de números,2,0.002016,PRESENTATION_ERROR
4687,Pilha de números,2,0.002254,CORRECT
4688,Busca de números,3,0.00402,CORRECT
4689,Bubble Sort Passo a passo,2,0.002054,PRESENTATION_ERROR
4690,Insertion sort passo a passo,2,0.002027,PRESENTATION_ERROR
4692,Selection Sort passo a passo,2,0.003744,PRESENTATION_ERROR
4693,Merge Sort Passo a Passo,3,0.002338,PRESENTATION_ERROR
4694,Levantando fundos para o Lulupalloza,3,0.00188,CORRECT
4695,Quick sorte passo a passo,3,0.002294,PRESENTATION_ERROR
4697,Q01 - Soma de dois numeros,1,0.002364,CORRECT
4698,Q02 - Soma de dois numeros V2,1,0.002044,CORRECT
4699,Q03 - Maior entre dois numeros,1,0.00225,CORRECT
4700,Q04 - Maior entre dois numeros V2,1,0.001954,CORRECT
4701,Q06 - Contando palavras na frase,1,0.001542,WRONG_ANSWER
4702,Q05 - Par ou Ímpar,1,0.001561,CORRECT
4703,Q07 - Contagem de Vogais em uma Palavra,1,0.00156,WRONG_ANSWER
4704,Q08 - Inversão de Strings,1,0.0021,WRONG_ANSWER
4705,Q09 - É um palíndromo?,1,0.001975,CORRECT
4706,Q10 - Odenação de Lista de números,1,0.002235,CORRECT
4707,Q01 - Exibição de Boas Vindas,1,0.002199,CORRECT
4708,Q02 - Amado e eterno professor,1,0.001572,CORRECT
4709,Q03 - Tabuada de um Número,1,0.001984,CORRECT
4710,Q04 - Média de Três Notas,1,0.001597,CORRECT
4711,Q05 - Conversão de Moeda,1,0.001898,WRONG_ANSWER
4712,Q06 - Operações entre dois números,1,0.001909,WRONG_ANSWER
4713,Q07 - É ano Bissexto?,1,0.002129,CORRECT
4714,Q08 - Desenhe o retângulo,1,0.002272,CORRECT
4715,Q09 - Exibição de Sequência Aritmética,1,0.002275,CORRECT
4716,Q10 - Pirâmide Numérica,1,0.002038,CORRECT
4718,Funções 1 - Subtração,1,0.001636,CORRECT
4719,Listas 1 - Lista de Cores,1,0.001465,CORRECT
4721,Funções 3 - Somar Lista,1,0.002079,CORRECT
4722,Funções 2 - Quadrado do número,1,0.00186,CORRECT
4723,Listas 2 - Lista de Mercado,1,0.001467,CORRECT
4724,Tuplas 1 - Tupla de Frutas,1,0.00184,CORRECT
4726,Condicionais - Par ou Ímpar?,1,0.001991,CORRECT
4727,GAME OF THE ANIMAL,2,0.002302,CORRECT
4728,Invertor de frases,1,0.002034,CORRECT
4729,BALL BLASTERS 2.0,1,0.002402,CORRECT
4733,Converta as Expressões,2,0.002052,CORRECT
4734,Conversor de expressões,2,0.00223,CORRECT
4735,Vamos fazer um minHeapSort,3,0.002246,PRESENTATION_ERROR
4739,Fila de materias com pilhas de atividades,3,0.002169,EMPTY_ANSWER
4740,Sequencial_1,1,0.001946,CORRECT
4741,Sequencial_2,1,0.001693,CORRECT
4742,Sequencial_3,1,0.002202,CORRECT
4743,Celsius para Fahrenheit,1,0.001995,CORRECT
4744,Fábrica CG-cola,1,0.001895,CORRECT
4745,Ordenando Funcionários,2,0.002137,WRONG_ANSWER
4749,Nota esquecida,1,0.00151,CORRECT
4750,Duplas de tênis,1,0.001934,CORRECT
4751,Competição,1,0.001456,CORRECT
4752,Área - OPI 2024,1,0.001683,CORRECT
4760,Gangorra,1,0.001908,CORRECT
4761,Sequência de figuras,1,0.00197,CORRECT
4763,O verdadeiro maior campeão de Pernambuco,1,0.00214,CORRECT
4764,Missão de Cabeça & Papa: O Furto da Coca Café,1,0.002041,CORRECT
4766,Soma de números positivos,1,0.002159,CORRECT
4767,Um típico domingo,1,0.00217,CORRECT
4771,Astolfo e seu amigo esquisito,1,0.002023,WRONG_ANSWER
4772,Ayrinho caracteres,2,0.002362,CORRECT
4773,Monstros Energia,2,0.001784,CORRECT
4774,1 contra todos,2,0.002132,WRONG_ANSWER
4775,Azeik palavras,2,0.00226,CORRECT
4776,Promoção de energético,2,0.002454,WRONG_ANSWER
4777,Rodrigo e os carros,3,0.005451,CORRECT
4782,Duracell,2,0.002196,CORRECT
4784,Decifrando senhas,2,0.002385,WRONG_ANSWER
4787,Pokefusão,3,0.002241,CORRECT
4788,Evento de Tilou,2,0.002232,CORRECT
4789,Petris,3,0.002102,CORRECT
4790,Beiju Text,1,0.002827,CORRECT
4793,Matemática 2: O retorno,1,0.001939,CORRECT
4794,Corrida de Sorvetes da Sanrio,1,0.001704,CORRECT
4795,Trêsberto e a média mais média já medida,1,0.002549,CORRECT
4797,"Tipos, tipos e mais tipos",1,0.001664,CORRECT
4801,Explorando a Math.h,1,0.002368,CORRECT
4810,"Angra dos Reis e Ipanema, Iracema, Itamaracá",2,0.002349,CORRECT
4811,Enigma,2,0.001882,CORRECT
4812,Os dois menores,2,0.002755,CORRECT
4813,Numerologia de Monalisa,1,0.002281,WRONG_ANSWER
4814,Sonho de Vigenère,1,0.002267,CORRECT
